name,set,number,type,rarity,image_url,international_prints
Bellossom,LA,20,G Stage 2,,,
Cradily,LA,21,G Stage 2,,,
Crawdaunt,LA,22,W Stage 1,,,
Delcatty,LA,23,C Stage 1,,,
Deoxys Attack Forme,LA,24,P Basic,,,
Deoxys Defense Forme,LA,25,P Basic,,,
Deoxys Speed Forme,LA,26,P Basic,,,
Ditto,LA,27,C Basic,,,
Forretress,LA,28,M Stage 1,,,
Groudon,LA,29,F Basic,,,
Heatran,LA,30,M Basic,,,
Jirachi,LA,31,M Basic,,,
Kyogre,LA,32,W Basic,,,
Lopunny,LA,33,C Stage 1,,,
Mesprit,LA,34,P Basic,,,
Poliwrath,LA,35,W Stage 2,,,
Regice,LA,36,W Basic,,,
Regigigas,LA,37,C Basic,,,
Regirock,LA,38,F Basic,,,
Registeel,LA,39,M Basic,,,
Shedinja,LA,40,G Stage 1,,,
Torkoal,LA,41,R Basic,,,
Unown [!],LA,42,P Basic,,,
Uxie,LA,43,P Basic,,,
Victreebel,LA,44,G Stage 2,,,
Vileplume,LA,45,G Stage 2,,,
Anorith,LA,46,F Stage 1,,,
Camerupt,LA,47,R Stage 1,,,
Castform,LA,48,C Basic,,,
Castform Rain Form,LA,49,W Basic,,,
Castform Snow-Cloud Form,LA,50,W Basic,,,
Castform Sunny Form,LA,51,R Basic,,,
Dragonair,LA,52,C Stage 1,,,
Drifblim,LA,53,P Stage 1,,,
Exeggutor,LA,54,P Stage 1,,,
Gliscor,LA,55,F Stage 1,,,
Grumpig,LA,56,P Stage 1,,,
Houndoom,LA,57,R Stage 1,,,
Lanturn,LA,58,W Stage 1,,,
Lanturn,LA,59,L Stage 1,,,
Ledian,LA,60,G Stage 1,,,
Lucario,LA,61,F Stage 1,,,
Luxio,LA,62,L Stage 1,,,
Marowak,LA,63,F Stage 1,,,
Metang,LA,64,M Stage 1,,,
Metang,LA,65,M Stage 1,,,
Mightyena,LA,66,D Stage 1,,,
Ninjask,LA,67,G Stage 1,,,
Persian,LA,68,C Stage 1,,,
Piloswine,LA,69,W Stage 1,,,
Seadra,LA,70,W Stage 1,,,
Starmie,LA,71,W Stage 1,,,
Swalot,LA,72,P Stage 1,,,
Swellow,LA,73,C Stage 1,,,
Tauros,LA,74,C Basic,,,
Tentacruel,LA,75,W Stage 1,,,
Unown [J],LA,76,P Basic,,,
Unown [R],LA,77,P Basic,,,
Unown [U],LA,78,P Basic,,,
Unown [V],LA,79,P Basic,,,
Unown [W],LA,80,P Basic,,,
Unown [Y],LA,81,P Basic,,,
Unown [?],LA,82,P Basic,,,
Beldum,LA,83,M Basic,,,
Beldum,LA,84,M Basic,,,
Bellsprout,LA,85,G Basic,,,
Buneary,LA,86,C Basic,,,
Chinchou,LA,87,W Basic,,,
Chinchou,LA,88,L Basic,,,
Corphish,LA,89,W Basic,,,
Cubone,LA,90,F Basic,,,
Dratini,LA,91,C Basic,,,
Drifloon,LA,92,P Basic,,,
Exeggcute,LA,93,P Basic,,,
Gligar,LA,94,F Basic,,,
Gligar,LA,95,F Basic,,,
Gloom,LA,96,G Stage 1,,,
Gloom,LA,97,P Stage 1,,,
Gulpin,LA,98,P Basic,,,
Hitmonchan,LA,99,F Basic,,,
Hitmonlee,LA,100,F Basic,,,
Hitmontop,LA,101,F Basic,,,
Horsea,LA,102,W Basic,,,
Houndour,LA,103,D Basic,,,
Ledyba,LA,104,G Basic,,,
Lileep,LA,105,G Stage 1,,,
Meowth,LA,106,C Basic,,,
Misdreavus,LA,107,P Basic,,,
Nincada,LA,108,G Basic,,,
Nosepass,LA,109,F Basic,,,
Numel,LA,110,R Basic,,,
Oddish,LA,111,G Basic,,,
Oddish,LA,112,P Basic,,,
Pineco,LA,113,G Basic,,,
Poliwag,LA,114,W Basic,,,
Poliwhirl,LA,115,W Stage 1,,,
Poochyena,LA,116,D Basic,,,
Riolu,LA,117,F Basic,,,
Shinx,LA,118,L Basic,,,
Skitty,LA,119,C Basic,,,
Sneasel,LA,120,D Basic,,,
Spoink,LA,121,P Basic,,,
Staryu,LA,122,W Basic,,,
Swinub,LA,123,W Basic,,,
Taillow,LA,124,C Basic,,,
Tentacool,LA,125,W Basic,,,
Tyrogue,LA,126,F Basic,,,
Weepinbell,LA,127,G Stage 1,,,
Yanma,LA,128,G Basic,,,
Bubble Coat,LA,129,Tool,,,
Buck's Training,LA,130,Supporter,,,
Cynthia's Feelings,LA,131,Supporter,,,
Energy Pickup,LA,132,Item,,,
Poké Radar,LA,133,Item,,,
Snowpoint Temple,LA,134,Stadium,,,
Stark Mountain,LA,135,Stadium,,,
Technical Machine TS-1,LA,136,Item/Technical Machine,,,
Technical Machine TS-2,LA,137,Item/Technical Machine,,,
Claw Fossil,LA,138,Item,,,
Root Fossil,LA,139,Item,,,
Azelf LV.X,LA,140,P Level Up,,,
Gliscor LV.X,LA,141,F Level Up,,,
Magnezone LV.X,LA,142,M Level Up,,,
Mesprit LV.X,LA,143,P Level Up,,,
Mewtwo LV.X,LA,144,P Level Up,,,
Rhyperior LV.X,LA,145,F Level Up,,,
Uxie LV.X,LA,146,P Level Up,,,
Articuno,MD,1,W Basic,,,
Cresselia,MD,2,P Basic,,,
Darkrai,MD,3,D Basic,,,
Dialga,MD,4,M Basic,,,
Glaceon,MD,5,W Stage 1,,,
Kabutops,MD,6,F Stage 2,,,
Leafeon,MD,7,G Stage 1,,,
Manaphy,MD,8,W Basic,,,
Mewtwo,MD,9,P Basic,,,
Moltres,MD,10,R Basic,,,
Palkia,MD,11,W Basic,,,
Phione,MD,12,W Basic,,,
Rotom,MD,13,L Basic,,,
Zapdos,MD,14,L Basic,,,
Aerodactyl,MD,15,C Stage 1,,,
Bronzong,MD,16,P Stage 1,,,
Empoleon,MD,17,W Stage 2,,,
Espeon,MD,18,P Stage 1,,,
Flareon,MD,19,R Stage 1,,,
Glaceon,MD,20,W Stage 1,,,
Hippowdon,MD,21,F Stage 1,,,
Infernape,MD,22,R Stage 2,,,
Jolteon,MD,23,L Stage 1,,,
Leafeon,MD,24,G Stage 1,,,
Minun,MD,25,L Basic,,,
Omastar,MD,26,W Stage 2,,,
Phione,MD,27,W Basic,,,
Plusle,MD,28,L Basic,,,
Scizor,MD,29,M Stage 1,,,
Torterra,MD,30,G Stage 2,,,
Toxicroak,MD,31,P Stage 1,,,
Umbreon,MD,32,D Stage 1,,,
Unown [P],MD,33,P Basic,,,
Vaporeon,MD,34,W Stage 1,,,
Ambipom,MD,35,C Stage 1,,,
Fearow,MD,36,C Stage 1,,,
Grotle,MD,37,G Stage 1,,,
Kangaskhan,MD,38,C Basic,,,
Lickitung,MD,39,C Basic,,,
Manectric,MD,40,L Stage 1,,,
Monferno,MD,41,R Stage 1,,,
Mothim,MD,42,G Stage 1,,,
Pachirisu,MD,43,L Basic,,,
Prinplup,MD,44,W Stage 1,,,
Raichu,MD,45,L Stage 1,,,
Scyther,MD,46,G Basic,,,
Staravia,MD,47,C Stage 1,,,
Sudowoodo,MD,48,F Basic,,,
Unown [Q],MD,49,P Basic,,,
Aipom,MD,50,C Basic,,,
Aipom,MD,51,C Basic,,,
Bronzor,MD,52,P Basic,,,
Buneary,MD,53,C Basic,,,
Burmy Sandy Cloak,MD,54,G Basic,,,
Chatot,MD,55,C Basic,,,
Chimchar,MD,56,R Basic,,,
Chimchar,MD,57,R Basic,,,
Chingling,MD,58,P Basic,,,
Combee,MD,59,G Basic,,,
Croagunk,MD,60,P Basic,,,
Drifloon,MD,61,P Basic,,,
Eevee,MD,62,C Basic,,,
Eevee,MD,63,C Basic,,,
Electrike,MD,64,L Basic,,,
Glameow,MD,65,C Basic,,,
Hippopotas,MD,66,F Basic,,,
Kabuto,MD,67,F Stage 1,,,
Munchlax,MD,68,C Basic,,,
Omanyte,MD,69,W Stage 1,,,
Pikachu,MD,70,L Basic,,,
Piplup,MD,71,W Basic,,,
Piplup,MD,72,W Basic,,,
Shellos East Sea,MD,73,W Basic,,,
Spearow,MD,74,C Basic,,,
Starly,MD,75,C Basic,,,
Stunky,MD,76,D Basic,,,
Turtwig,MD,77,G Basic,,,
Turtwig,MD,78,G Basic,,,
Dawn Stadium,MD,79,Stadium,,,
Dusk Ball,MD,80,Item,,,
Energy Restore,MD,81,Item,,,
Fossil Excavator,MD,82,Supporter,,,
Mom's Kindness,MD,83,Supporter,,,
Old Amber,MD,84,Item,,,
Poké Ball,MD,85,Item,,,
Quick Ball,MD,86,Item,,,
Super Scoop Up,MD,87,Item,,,
Warp Point,MD,88,Item,,,
Dome Fossil,MD,89,Item,,,
Energy Search,MD,90,Item,,,
Helix Fossil,MD,91,Item,,,
Call Energy,MD,92,Special Energy,,,
Darkness Energy,MD,93,Special Energy,,,
Health Energy,MD,94,Special Energy,,,
Metal Energy,MD,95,Special Energy,,,
Recover Energy,MD,96,Special Energy,,,
Garchomp LV.X,MD,97,C Level Up,,,
Glaceon LV.X,MD,98,W Level Up,,,
Leafeon LV.X,MD,99,G Level Up,,,
Porygon-Z LV.X,MD,100,C Level Up,,,
Ampharos,P7,1,L Stage 2,,,
Gallade,P7,2,F Stage 2,,,
Latias,P7,3,C Basic,,,
Latios,P7,4,C Basic,,,
Mothim,P7,5,G Stage 1,,,
Delibird,P7,6,W Basic,,,
Flaaffy,P7,7,L Stage 1,,,
Kirlia,P7,8,P Stage 1,,,
Stantler,P7,9,C Basic,,,
Wormadam Sandy Cloak,P7,10,F Stage 1,,,
Burmy Plant Cloak,P7,11,G Basic,,,
Burmy Sandy Cloak,P7,12,G Basic,,,
Corsola,P7,13,W Basic,,,
Mareep,P7,14,L Basic,,,
Ralts,P7,15,P Basic,,,
Sentret,P7,16,C Basic,,,
Spinda,P7,17,C Basic,,,
Blaziken,GE,1,R Stage 2,,,
Cresselia,GE,2,P Basic,,,
Darkrai,GE,3,D Basic,,,
Darkrai,GE,4,D Basic,,,
Pachirisu,GE,5,L Basic,,,
Porygon-Z,GE,6,C Stage 2,,,
Rotom,GE,7,L Basic,,,
Sceptile,GE,8,G Stage 2,,,
Swampert,GE,9,W Stage 2,,,
Tangrowth,GE,10,G Stage 1,,,
Togekiss,GE,11,C Stage 2,,,
Altaria,GE,12,C Stage 1,,,
Beedrill,GE,13,G Stage 2,,,
Butterfree,GE,14,G Stage 2,,,
Claydol,GE,15,F Stage 1,,,
Dialga,GE,16,M Basic,,,
Exploud,GE,17,C Stage 2,,,
Houndoom,GE,18,D Stage 1,,,
Hypno,GE,19,P Stage 1,,,
Kingler,GE,20,W Stage 1,,,
Lapras,GE,21,W Basic,,,
Latias,GE,22,C Basic,,,
Latios,GE,23,C Basic,,,
Mawile,GE,24,M Basic,,,
Milotic,GE,25,W Stage 1,,,
Palkia,GE,26,W Basic,,,
Primeape,GE,27,F Stage 1,,,
Slowking,GE,28,P Stage 1,,,
Unown [H],GE,29,P Basic,,,
Wailord,GE,30,W Stage 1,,,
Weezing,GE,31,P Stage 1,,,
Wigglytuff,GE,32,C Stage 1,,,
Arbok,GE,33,P Stage 1,,,
Cacturne,GE,34,D Stage 1,,,
Combusken,GE,35,R Stage 1,,,
Delibird,GE,36,W Basic,,,
Floatzel,GE,37,W Stage 1,,,
Gorebyss,GE,38,W Stage 1,,,
Granbull,GE,39,C Stage 1,,,
Grovyle,GE,40,G Stage 1,,,
Hariyama,GE,41,F Stage 1,,,
Huntail,GE,42,W Stage 1,,,
Linoone,GE,43,C Stage 1,,,
Loudred,GE,44,C Stage 1,,,
Magcargo,GE,45,R Stage 1,,,
Marshtomp,GE,46,W Stage 1,,,
Metapod,GE,47,G Stage 1,,,
Pelipper,GE,48,W Stage 1,,,
Porygon2,GE,49,C Stage 1,,,
Purugly,GE,50,C Stage 1,,,
Relicanth,GE,51,W Basic,,,
Seviper,GE,52,P Basic,,,
Skarmory,GE,53,M Basic,,,
Slowbro,GE,54,W Stage 1,,,
Togetic,GE,55,C Stage 1,,,
Unown [F],GE,56,P Basic,,,
Unown [G],GE,57,P Basic,,,
Wailmer,GE,58,W Basic,,,
Zangoose,GE,59,C Basic,,,
Baltoy,GE,60,F Basic,,,
Buizel,GE,61,W Basic,,,
Cacnea,GE,62,G Basic,,,
Caterpie,GE,63,G Basic,,,
Clamperl,GE,64,W Basic,,,
Drowzee,GE,65,P Basic,,,
Ekans,GE,66,P Basic,,,
Feebas,GE,67,W Basic,,,
Glameow,GE,68,C Basic,,,
Houndour,GE,69,R Basic,,,
Igglybuff,GE,70,C Basic,,,
Illumise,GE,71,G Basic,,,
Jigglypuff,GE,72,C Basic,,,
Kakuna,GE,73,G Stage 1,,,
Koffing,GE,74,P Basic,,,
Krabby,GE,75,W Basic,,,
Lunatone,GE,76,F Basic,,,
Luvdisc,GE,77,W Basic,,,
Makuhita,GE,78,F Basic,,,
Mankey,GE,79,F Basic,,,
Mudkip,GE,80,W Basic,,,
Porygon,GE,81,C Basic,,,
Slowpoke,GE,82,W Basic,,,
Slugma,GE,83,R Basic,,,
Snubbull,GE,84,C Basic,,,
Solrock,GE,85,F Basic,,,
Swablu,GE,86,C Basic,,,
Tangela,GE,87,G Basic,,,
Togepi,GE,88,C Basic,,,
Torchic,GE,89,R Basic,,,
Treecko,GE,90,G Basic,,,
Unown [L],GE,91,P Basic,,,
Volbeat,GE,92,G Basic,,,
Weedle,GE,93,G Basic,,,
Whismur,GE,94,C Basic,,,
Wingull,GE,95,W Basic,,,
Zigzagoon,GE,96,C Basic,,,
Amulet Coin,GE,97,Tool,,,
Felicity's Drawing,GE,98,Supporter,,,
Leftovers,GE,99,Tool,,,
Moonlight Stadium,GE,100,Stadium,,,
Premier Ball,GE,101,Item,,,
Rare Candy,GE,102,Item,,,
Cresselia LV.X,GE,103,P Level Up,,,
Darkrai LV.X,GE,104,D Level Up,,,
Dialga LV.X,GE,105,M Level Up,,,
Palkia LV.X,GE,106,W Level Up,,,
Ampharos,SW,1,L Stage 2,,,
Blastoise,SW,2,W Stage 2,,,
Charizard,SW,3,R Stage 2,,,
Entei,SW,4,R Basic,,,
Flygon,SW,5,F Stage 2,,,
Gallade,SW,6,F Stage 2,,,
Gardevoir,SW,7,P Stage 2,,,
Gastrodon East Sea,SW,8,W Stage 1,,,
Gastrodon West Sea,SW,9,F Stage 1,,,
Ho-Oh,SW,10,R Basic,,,
Jumpluff,SW,11,G Stage 2,,,
Lickilicky,SW,12,C Stage 1,,,
Ludicolo,SW,13,W Stage 2,,,
Lugia,SW,14,C Basic,,,
Mew,SW,15,P Basic,,,
Raikou,SW,16,L Basic,,,
Roserade,SW,17,G Stage 1,,,
Salamence,SW,18,C Stage 2,,,
Suicune,SW,19,W Basic,,,
Venusaur,SW,20,G Stage 2,,,
Absol,SW,21,D Basic,,,
Arcanine,SW,22,R Stage 1,,,
Banette,SW,23,P Stage 1,,,
Dugtrio,SW,24,F Stage 1,,,
Electivire,SW,25,L Stage 1,,,
Electrode,SW,26,L Stage 1,,,
Furret,SW,27,C Stage 1,,,
Golduck,SW,28,W Stage 1,,,
Golem,SW,29,F Stage 2,,,
Jynx,SW,30,P Basic,,,
Magmortar,SW,31,R Stage 1,,,
Minun,SW,32,L Basic,,,
Mothim,SW,33,G Stage 1,,,
Nidoking,SW,34,P Stage 2,,,
Pidgeot,SW,35,C Stage 2,,,
Plusle,SW,36,L Basic,,,
Sharpedo,SW,37,D Stage 1,,,
Sunflora,SW,38,G Stage 1,,,
Unown [S],SW,39,P Basic,,,
Weavile,SW,40,W Stage 1,,,
Wormadam Plant Cloak,SW,41,G Stage 1,,,
Wormadam Sandy Cloak,SW,42,F Stage 1,,,
Wormadam Trash Cloak,SW,43,M Stage 1,,,
Xatu,SW,44,P Stage 1,,,
Breloom,SW,45,G Stage 1,,,
Charmeleon,SW,46,R Stage 1,,,
Cloyster,SW,47,W Stage 1,,,
Donphan,SW,48,F Stage 1,,,
Farfetch'd,SW,49,C Basic,,,
Flaaffy,SW,50,L Stage 1,,,
Ivysaur,SW,51,G Stage 1,,,
Kecleon,SW,52,C Basic,,,
Kirlia,SW,53,P Stage 1,,,
Lombre,SW,54,W Stage 1,,,
Miltank,SW,55,C Basic,,,
Muk,SW,56,P Stage 1,,,
Nidorino,SW,57,P Stage 1,,,
Pidgeotto,SW,58,C Stage 1,,,
Pinsir,SW,59,G Basic,,,
Quagsire,SW,60,W Stage 1,,,
Raticate,SW,61,C Stage 1,,,
Roselia,SW,62,G Basic,,,
Sableye,SW,63,D Basic,,,
Shelgon,SW,64,C Stage 1,,,
Skiploom,SW,65,G Stage 1,,,
Smeargle,SW,66,C Basic,,,
Smoochum,SW,67,P Basic,,,
Unown [K],SW,68,P Basic,,,
Unown [N],SW,69,P Basic,,,
Unown [O],SW,70,P Basic,,,
Unown [X],SW,71,P Basic,,,
Unown [Z],SW,72,P Basic,,,
Venomoth,SW,73,G Stage 1,,,
Vibrava,SW,74,F Stage 1,,,
Wartortle,SW,75,W Stage 1,,,
Bagon,SW,76,C Basic,,,
Bulbasaur,SW,77,G Basic,,,
Burmy Plant Cloak,SW,78,G Basic,,,
Burmy Sandy Cloak,SW,79,G Basic,,,
Burmy Trash Cloak,SW,80,G Basic,,,
Carvanha,SW,81,D Basic,,,
Charmander,SW,82,R Basic,,,
Clefairy,SW,83,C Basic,,,
Corsola,SW,84,W Basic,,,
Diglett,SW,85,F Basic,,,
Duskull,SW,86,P Basic,,,
Electabuzz,SW,87,L Basic,,,
Grimer,SW,88,P Basic,,,
Growlithe,SW,89,R Basic,,,
Hoppip,SW,90,G Basic,,,
Lickitung,SW,91,C Basic,,,
Lotad,SW,92,W Basic,,,
Magmar,SW,93,R Basic,,,
Mareep,SW,94,L Basic,,,
Murkrow,SW,95,D Basic,,,
Natu,SW,96,P Basic,,,
Nidoran ♂,SW,97,P Basic,,,
Phanpy,SW,98,F Basic,,,
Pidgey,SW,99,C Basic,,,
Psyduck,SW,100,W Basic,,,
Qwilfish,SW,101,W Basic,,,
Ralts,SW,102,P Basic,,,
Rattata,SW,103,C Basic,,,
Sentret,SW,104,C Basic,,,
Shellder,SW,105,W Basic,,,
Shellos East Sea,SW,106,W Basic,,,
Shellos West Sea,SW,107,W Basic,,,
Shroomish,SW,108,G Basic,,,
Shuckle,SW,109,G Basic,,,
Shuppet,SW,110,P Basic,,,
Spinda,SW,111,C Basic,,,
Squirtle,SW,112,W Basic,,,
Stantler,SW,113,C Basic,,,
Sunkern,SW,114,G Basic,,,
Trapinch,SW,115,F Basic,,,
Venonat,SW,116,G Basic,,,
Voltorb,SW,117,L Basic,,,
Wooper,SW,118,W Basic,,,
Bebe's Search,SW,119,Supporter,,,
Night Maintenance,SW,120,Item,,,
PlusPower,SW,121,Item,,,
Professor Oak's Visit,SW,122,Supporter,,,
Professor Rowan,SW,123,Supporter,,,
Rival,SW,124,Supporter,,,
Roseanne's Research,SW,125,Supporter,,,
Team Galactic's Mars,SW,126,Supporter,,,
Potion,SW,127,Item,,,
Switch,SW,128,Item,,,
Darkness Energy,SW,129,Special Energy,,,
Metal Energy,SW,130,Special Energy,,,
Gardevoir LV.X,SW,131,P Level Up,,,
Honchkrow LV.X,SW,132,D Level Up,,,
Bastiodon,P6,1,M Stage 2,,,
Lucario,P6,2,F Stage 1,,,
Manaphy,P6,3,W Basic,,,
Pachirisu,P6,4,L Basic,,,
Rampardos,P6,5,F Stage 2,,,
Drifloon,P6,6,P Basic,,,
Gible,P6,7,C Basic,,,
Riolu,P6,8,F Basic,,,
Pikachu,P6,9,L Basic,,,
Staravia,P6,10,C Stage 1,,,
Bidoof,P6,11,C Basic,,,
Buneary,P6,12,C Basic,,,
Cherubi,P6,13,G Basic,,,
Chimchar,P6,14,R Basic,,,
Piplup,P6,15,W Basic,,,
Starly,P6,16,C Basic,,,
Turtwig,P6,17,G Basic,,,
Aggron,MT,1,M Stage 2,,,
Alakazam,MT,2,P Stage 2,,,
Ambipom,MT,3,C Stage 1,,,
Azelf,MT,4,P Basic,,,
Blissey,MT,5,C Stage 1,,,
Bronzong,MT,6,M Stage 1,,,
Celebi,MT,7,G Basic,,,
Feraligatr,MT,8,W Stage 2,,,
Garchomp,MT,9,C Stage 2,,,
Honchkrow,MT,10,D Stage 1,,,
Lumineon,MT,11,W Stage 1,,,
Magmortar,MT,12,R Stage 1,,,
Meganium,MT,13,G Stage 2,,,
Mesprit,MT,14,P Basic,,,
Raichu,MT,15,L Stage 1,,,
Typhlosion,MT,16,R Stage 2,,,
Tyranitar,MT,17,D Stage 2,,,
Uxie,MT,18,P Basic,,,
Abomasnow,MT,19,G Stage 1,,,
Ariados,MT,20,G Stage 1,,,
Bastiodon,MT,21,M Stage 2,,,
Chimecho,MT,22,P Basic,,,
Crobat,MT,23,P Stage 2,,,
Exeggutor,MT,24,G Stage 1,,,
Glalie,MT,25,W Stage 1,,,
Gyarados,MT,26,W Stage 1,,,
Kricketune,MT,27,G Stage 1,,,
Manectric,MT,28,L Stage 1,,,
Mantine,MT,29,W Basic,,,
Mr. Mime,MT,30,P Basic,,,
Nidoqueen,MT,31,P Stage 2,,,
Ninetales,MT,32,R Stage 1,,,
Rampardos,MT,33,F Stage 2,,,
Slaking,MT,34,C Stage 2,,,
Sudowoodo,MT,35,F Basic,,,
Toxicroak,MT,36,P Stage 1,,,
Unown [I],MT,37,P Basic,,,
Ursaring,MT,38,C Stage 1,,,
Walrein,MT,39,W Stage 2,,,
Whiscash,MT,40,W Stage 1,,,
Bayleef,MT,41,G Stage 1,,,
Chingling,MT,42,P Basic,,,
Cranidos,MT,43,F Stage 1,,,
Croconaw,MT,44,W Stage 1,,,
Dewgong,MT,45,W Stage 1,,,
Dodrio,MT,46,C Stage 1,,,
Dunsparce,MT,47,C Basic,,,
Gabite,MT,48,C Stage 1,,,
Girafarig,MT,49,C Basic,,,
Golbat,MT,50,P Stage 1,,,
Graveler,MT,51,F Stage 1,,,
Happiny,MT,52,C Basic,,,
Lairon,MT,53,M Stage 1,,,
Magmar,MT,54,R Basic,,,
Masquerain,MT,55,G Stage 1,,,
Nidorina,MT,56,P Stage 1,,,
Octillery,MT,57,W Stage 1,,,
Parasect,MT,58,G Stage 1,,,
Pupitar,MT,59,F Stage 1,,,
Quilava,MT,60,R Stage 1,,,
Sandslash,MT,61,F Stage 1,,,
Sealeo,MT,62,W Stage 1,,,
Shieldon,MT,63,M Stage 1,,,
Tropius,MT,64,G Basic,,,
Unown [E],MT,65,P Basic,,,
Unown [M],MT,66,P Basic,,,
Unown [T],MT,67,P Basic,,,
Vigoroth,MT,68,C Stage 1,,,
Abra,MT,69,P Basic,,,
Aipom,MT,70,C Basic,,,
Aron,MT,71,M Basic,,,
Barboach,MT,72,W Basic,,,
Bidoof,MT,73,C Basic,,,
Bronzor,MT,74,M Basic,,,
Buizel,MT,75,W Basic,,,
Chansey,MT,76,C Basic,,,
Chikorita,MT,77,G Basic,,,
Croagunk,MT,78,P Basic,,,
Cyndaquil,MT,79,R Basic,,,
Doduo,MT,80,C Basic,,,
Electrike,MT,81,L Basic,,,
Exeggcute,MT,82,G Basic,,,
Finneon,MT,83,W Basic,,,
Geodude,MT,84,F Basic,,,
Gible,MT,85,C Basic,,,
Kricketot,MT,86,G Basic,,,
Larvitar,MT,87,F Basic,,,
Magby,MT,88,R Basic,,,
Magikarp,MT,89,W Basic,,,
Murkrow,MT,90,D Basic,,,
Nidoran ♀,MT,91,P Basic,,,
Paras,MT,92,G Basic,,,
Pichu,MT,93,L Basic,,,
Pikachu,MT,94,L Basic,,,
Remoraid,MT,95,W Basic,,,
Sandshrew,MT,96,F Basic,,,
Seel,MT,97,W Basic,,,
Shinx,MT,98,L Basic,,,
Slakoth,MT,99,C Basic,,,
Snorunt,MT,100,W Basic,,,
Snover,MT,101,G Basic,,,
Spheal,MT,102,W Basic,,,
Spinarak,MT,103,G Basic,,,
Surskit,MT,104,G Basic,,,
Teddiursa,MT,105,C Basic,,,
Totodile,MT,106,W Basic,,,
Vulpix,MT,107,R Basic,,,
Zubat,MT,108,P Basic,,,
Bebe's Search,MT,109,Supporter,,,
Dusk Ball,MT,110,Item,,,
Fossil Excavator,MT,111,Supporter,,,
Lake Boundary,MT,112,Stadium,,,
Night Maintenance,MT,113,Item,,,
Quick Ball,MT,114,Item,,,
Team Galactic's Wager,MT,115,Supporter,,,
Armor Fossil,MT,116,Item,,,
Skull Fossil,MT,117,Item,,,
Multi Energy,MT,118,Special Energy,,,
Darkness Energy,MT,119,Special Energy,,,
Metal Energy,MT,120,Special Energy,,,
Electivire LV.X,MT,121,L Level Up,,,
Lucario LV.X,MT,122,F Level Up,,,
Magmortar LV.X,MT,123,R Level Up,,,
Time-Space Distortion,MT,124,Item,,,
Dialga,DP,1,M Basic,,,
Dusknoir,DP,2,P Stage 2,,,
Electivire,DP,3,L Stage 1,,,
Empoleon,DP,4,W Stage 2,,,
Infernape,DP,5,R Stage 2,,,
Lucario,DP,6,F Stage 1,,,
Luxray,DP,7,L Stage 2,,,
Magnezone,DP,8,M Stage 2,,,
Manaphy,DP,9,W Basic,,,
Mismagius,DP,10,P Stage 1,,,
Palkia,DP,11,W Basic,,,
Rhyperior,DP,12,F Stage 2,,,
Roserade,DP,13,G Stage 1,,,
Shiftry,DP,14,D Stage 2,,,
Skuntank,DP,15,D Stage 1,,,
Staraptor,DP,16,C Stage 2,,,
Torterra,DP,17,G Stage 2,,,
Azumarill,DP,18,W Stage 1,,,
Beautifly,DP,19,G Stage 2,,,
Bibarel,DP,20,C Stage 1,,,
Carnivine,DP,21,G Basic,,,
Clefable,DP,22,C Stage 1,,,
Drapion,DP,23,P Stage 1,,,
Drifblim,DP,24,P Stage 1,,,
Dustox,DP,25,G Stage 2,,,
Floatzel,DP,26,W Stage 1,,,
Gengar,DP,27,P Stage 2,,,
Heracross,DP,28,G Basic,,,
Hippowdon,DP,29,F Stage 1,,,
Lopunny,DP,30,C Stage 1,,,
Machamp,DP,31,F Stage 2,,,
Medicham,DP,32,F Stage 1,,,
Munchlax,DP,33,C Basic,,,
Noctowl,DP,34,C Stage 1,,,
Pachirisu,DP,35,L Basic,,,
Purugly,DP,36,C Stage 1,,,
Snorlax,DP,37,C Basic,,,
Steelix,DP,38,M Stage 1,,,
Vespiquen,DP,39,G Stage 1,,,
Weavile,DP,40,D Stage 1,,,
Wobbuffet,DP,41,P Basic,,,
Wynaut,DP,42,P Basic,,,
Budew,DP,43,G Basic,,,
Cascoon,DP,44,G Stage 1,,,
Cherrim,DP,45,G Stage 1,,,
Drifloon,DP,46,P Basic,,,
Dusclops,DP,47,P Stage 1,,,
Elekid,DP,48,L Basic,,,
Grotle,DP,49,G Stage 1,,,
Haunter,DP,50,P Stage 1,,,
Hippopotas,DP,51,F Basic,,,
Luxio,DP,52,L Stage 1,,,
Machoke,DP,53,F Stage 1,,,
Magneton,DP,54,M Stage 1,,,
Mantyke,DP,55,W Basic,,,
Monferno,DP,56,R Stage 1,,,
Nuzleaf,DP,57,D Stage 1,,,
Prinplup,DP,58,W Stage 1,,,
Rapidash,DP,59,R Stage 1,,,
Rhydon,DP,60,F Stage 1,,,
Riolu,DP,61,F Basic,,,
Seaking,DP,62,W Stage 1,,,
Silcoon,DP,63,G Stage 1,,,
Staravia,DP,64,C Stage 1,,,
Unown [A],DP,65,P Basic,,,
Unown [B],DP,66,P Basic,,,
Unown [C],DP,67,P Basic,,,
Unown [D],DP,68,P Basic,,,
Azurill,DP,69,C Basic,,,
Bidoof,DP,70,C Basic,,,
Bonsly,DP,71,F Basic,,,
Buizel,DP,72,W Basic,,,
Buneary,DP,73,C Basic,,,
Chatot,DP,74,C Basic,,,
Cherubi,DP,75,G Basic,,,
Chimchar,DP,76,R Basic,,,
Clefairy,DP,77,C Basic,,,
Cleffa,DP,78,C Basic,,,
Combee,DP,79,G Basic,,,
