name,set,number,type,rarity,image_url,international_prints
Fire Energy,EVO,92,Basic Energy,,,
Water Energy,EVO,93,Basic Energy,,,
Lightning Energy,EVO,94,Basic Energy,,,
Psychic Energy,EVO,95,Basic Energy,,,
Fighting Energy,EVO,96,Basic Energy,,,
Darkness Energy,EVO,97,Basic Energy,,,
Metal Energy,EVO,98,Basic Energy,,,
Fairy Energy,EVO,99,Basic Energy,,,
M Venusaur-EX,EVO,100,G Mega Evolution,,,
M Charizard-EX,EVO,101,R Mega Evolution,,,
M Blastoise-EX,EVO,102,W Mega Evolution,,,
Mewtwo-EX,EVO,103,P Basic,,,
Pidgeot-EX,EVO,104,C Basic,,,
M Pidgeot-EX,EVO,105,C Mega Evolution,,,
Dragonite-EX,EVO,106,C Basic,,,
Brock's Grit,EVO,107,Supporter,,,
Misty's Determination,EVO,108,Supporter,,,
ナッシー[Exeggutor],EVO,109,G Stage 1,,,
Flying Pikachu,EVO,110,L Basic,,,
Surfing Pikachu,EVO,111,L Basic,,,
Imakuni?'s Doduo,EVO,112,C Basic,,,
Here Comes Team Rocket!,EVO,113,Supporter,,,
Tangela,STS,1,G Basic,,,
Tangrowth,STS,2,G Stage 1,,,
Hoppip,STS,3,G Basic,,,
Skiploom,STS,4,G Stage 1,,,
Jumpluff,STS,5,G Stage 2,,,
Yanma,STS,6,G Basic,,,
Yanmega,STS,7,G Stage 1,,,
Yanmega BREAK,STS,8,G BREAK Evolution,,,
Seedot,STS,9,G Basic,,,
Nuzleaf,STS,10,G Stage 1,,,
Shiftry,STS,11,GD Stage 2,,,
Foongus,STS,12,G Basic,,,
Amoonguss,STS,13,G Stage 1,,,
Larvesta,STS,14,G Basic,,,
Volcarona,STS,15,GR Stage 1,,,
Ponyta,STS,16,R Basic,,,
Rapidash,STS,17,R Stage 1,,,
Chimchar,STS,18,R Basic,,,
Monferno,STS,19,R Stage 1,,,
Infernape,STS,20,R Stage 2,,,
Talonflame BREAK,STS,21,R BREAK Evolution,,,
Litleo,STS,22,R Basic,,,
Pyroar,STS,23,R Stage 1,,,
Pyroar BREAK,STS,24,R BREAK Evolution,,,
Volcanion,STS,25,R Basic,,,
Volcanion-EX,STS,26,RW Basic,,,
Mantine,STS,27,W Basic,,,
Shellos,STS,28,W Basic,,,
Gastrodon,STS,29,W Stage 1,,,
Oshawott,STS,30,W Basic,,,
Dewott,STS,31,W Stage 1,,,
Samurott,STS,32,W Stage 2,,,
Clauncher,STS,33,W Basic,,,
Clawitzer,STS,34,W Stage 1,,,
Clawitzer BREAK,STS,35,W BREAK Evolution,,,
Bergmite,STS,36,W Basic,,,
Avalugg,STS,37,W Stage 1,,,
Mareep,STS,38,L Basic,,,
Flaaffy,STS,39,L Stage 1,,,
Ampharos,STS,40,L Stage 2,,,
Joltik,STS,41,L Basic,,,
Galvantula,STS,42,LG Stage 1,,,
Nidoran♂,STS,43,P Basic,,,
Nidorino,STS,44,P Stage 1,,,
Nidoking,STS,45,P Stage 2,,,
Drifloon,STS,46,P Basic,,,
Drifblim,STS,47,P Stage 1,,,
Litwick,STS,48,P Basic,,,
Lampent,STS,49,P Stage 1,,,
Chandelure,STS,50,P Stage 2,,,
Hoopa,STS,51,P Basic,,,
Mankey,STS,52,F Basic,,,
Primeape,STS,53,F Stage 1,,,
Nosepass,STS,54,F Basic,,,
Probopass,STS,55,F Stage 1,,,
Anorith,STS,56,F Restored,,,
Armaldo,STS,57,F Stage 1,,,
Croagunk,STS,58,F Basic,,,
Toxicroak,STS,59,F Stage 1,,,
Sneasel,STS,60,D Basic,,,
Weavile,STS,61,D Stage 1,,,
Spiritomb,STS,62,D Basic,,,
Pawniard,STS,63,D Basic,,,
Bisharp,STS,64,DM Stage 1,,,
Yveltal,STS,65,D Basic,,,
Yveltal BREAK,STS,66,D BREAK Evolution,,,
Steelix-EX,STS,67,M Basic,,,
M Steelix-EX,STS,68,MF Mega Evolution,,,
Shieldon,STS,69,M Restored,,,
Bastiodon,STS,70,M Stage 1,,,
Klink,STS,71,M Basic,,,
Klang,STS,72,M Stage 1,,,
Klinklang,STS,73,M Stage 2,,,
Cobalion,STS,74,M Basic,,,
Magearna-EX,STS,75,M Basic,,,
Marill,STS,76,Y Basic,,,
Azumarill,STS,77,YW Stage 1,,,
Gardevoir-EX,STS,78,Y Basic,,,
M Gardevoir-EX,STS,79,YP Mega Evolution,,,
Klefki,STS,80,Y Basic,,,
Xerneas,STS,81,Y Basic,,,
Xerneas BREAK,STS,82,Y BREAK Evolution,,,
Druddigon,STS,83,N Basic,,,
Deino,STS,84,N Basic,,,
Zweilous,STS,85,N Stage 1,,,
Hydreigon,STS,86,N Stage 2,,,
Hydreigon BREAK,STS,87,N BREAK Evolution,,,
Meowth,STS,88,C Basic,,,
Persian,STS,89,C Stage 1,,,
Aipom,STS,90,C Basic,,,
Ambipom,STS,91,C Stage 1,,,
Rufflet,STS,92,C Basic,,,
Braviary,STS,93,C Stage 1,,,
Fletchling,STS,94,C Basic,,,
Fletchinder,STS,95,C Stage 1,,,
Talonflame,STS,96,C Stage 2,,,
Hawlucha,STS,97,C Basic,,,
Armor Fossil Shieldon,STS,98,Item,,,
Captivating Poké Puff,STS,99,Item,,,
Claw Fossil Anorith,STS,100,Item,,,
Gardevoir Spirit Link,STS,101,Tool,,,
Greedy Dice,STS,102,Item,,,
Ninja Boy,STS,103,Supporter,,,
Pokémon Ranger,STS,104,Supporter,,,
Special Charge,STS,105,Item,,,
Steelix Spirit Link,STS,106,Tool,,,
Volcanion-EX,STS,107,RW Basic,,,
Steelix-EX,STS,108,M Basic,,,
M Steelix-EX,STS,109,MF Mega Evolution,,,
Magearna-EX,STS,110,M Basic,,,
Gardevoir-EX,STS,111,Y Basic,,,
M Gardevoir-EX,STS,112,YP Mega Evolution,,,
Pokémon Ranger,STS,113,Supporter,,,
Professor Sycamore,STS,114,Supporter,,,
Volcanion-EX,STS,115,RW Basic,,,
Gardevoir-EX,STS,116,Y Basic,,,
Shuckle,FCO,1,G Basic,,,
Burmy,FCO,2,G Basic,,,
Wormadam,FCO,3,G Stage 1,,,
Mothim,FCO,4,G Stage 1,,,
Snivy,FCO,5,G Basic,,,
Servine,FCO,6,G Stage 1,,,
Serperior,FCO,7,G Stage 2,,,
Deerling,FCO,8,G Basic,,,
Moltres,FCO,9,R Basic,,,
Fennekin,FCO,10,R Basic,,,
Fennekin,FCO,11,R Basic,,,
Braixen,FCO,12,R Stage 1,,,
Delphox,FCO,13,R Stage 2,,,
Delphox BREAK,FCO,14,R BREAK Evolution,,,
Seel,FCO,15,W Basic,,,
Dewgong,FCO,16,W Stage 1,,,
Omanyte,FCO,17,W Restored,,,
Omastar,FCO,18,W Stage 1,,,
Omastar BREAK,FCO,19,W BREAK Evolution,,,
Glaceon-EX,FCO,20,W Basic,,,
White Kyurem,FCO,21,W Basic,,,
Binacle,FCO,22,W Basic,,,
Barbaracle,FCO,23,W Stage 1,,,
Rotom,FCO,24,L Basic,,,
Alakazam-EX,FCO,25,P Basic,,,
M Alakazam-EX,FCO,26,P Mega Evolution,,,
Koffing,FCO,27,P Basic,,,
Weezing,FCO,28,P Stage 1,,,
Mew,FCO,29,P Basic,,,
Spoink,FCO,30,P Basic,,,
Grumpig,FCO,31,P Stage 1,,,
Gothita,FCO,32,P Basic,,,
Solosis,FCO,33,P Basic,,,
Duosion,FCO,34,P Stage 1,,,
Reuniclus,FCO,35,P Stage 2,,,
Diglett,FCO,36,F Basic,,,
Marowak,FCO,37,F Stage 1,,,
Kabuto,FCO,38,F Restored,,,
Kabutops,FCO,39,F Stage 1,,,
Larvitar,FCO,40,F Basic,,,
Larvitar,FCO,41,F Basic,,,
Pupitar,FCO,42,F Stage 1,,,
Regirock-EX,FCO,43,F Basic,,,
Regirock-EX,FCO,43a,F Basic,,,
Wormadam,FCO,44,F Stage 1,,,
Riolu,FCO,45,F Basic,,,
Riolu,FCO,46,F Basic,,,
Lucario,FCO,47,F Stage 1,,,
Hawlucha,FCO,48,F Basic,,,
Carbink,FCO,49,F Basic,,,
Carbink,FCO,50,F Basic,,,
Carbink BREAK,FCO,51,F BREAK Evolution,,,
Zygarde,FCO,52,F Basic,,,
Zygarde,FCO,53,F Basic,,,
Zygarde-EX,FCO,54,F Basic,,,
Zygarde-EX,FCO,54a,F Basic,,,
Umbreon-EX,FCO,55,D Basic,,,
Tyranitar,FCO,56,D Stage 2,,,
Vullaby,FCO,57,D Basic,,,
Mandibuzz,FCO,58,D Stage 1,,,
Wormadam,FCO,59,M Stage 1,,,
Bronzor,FCO,60,M Basic,,,
Bronzong,FCO,61,M Stage 1,,,
Bronzong BREAK,FCO,62,M BREAK Evolution,,,
Lucario,FCO,63,M Stage 1,,,
Genesect-EX,FCO,64,M Basic,,,
Jigglypuff,FCO,65,Y Basic,,,
Wigglytuff,FCO,66,Y Stage 1,,,
Mr. Mime,FCO,67,Y Basic,,,
Snubbull,FCO,68,Y Basic,,,
M Altaria-EX,FCO,69,Y Mega Evolution,,,
Cottonee,FCO,70,Y Basic,,,
Whimsicott,FCO,71,Y Stage 1,,,
Diancie-EX,FCO,72,Y Basic,,,
Kingdra-EX,FCO,73,N Basic,,,
Meowth,FCO,74,C Basic,,,
Kangaskhan,FCO,75,C Basic,,,
Aerodactyl,FCO,76,C Restored,,,
Snorlax,FCO,77,C Basic,,,
Lugia,FCO,78,C Basic,,,
Lugia BREAK,FCO,79,C BREAK Evolution,,,
Whismur,FCO,80,C Basic,,,
Loudred,FCO,81,C Stage 1,,,
Exploud,FCO,82,C Stage 2,,,
Altaria-EX,FCO,83,C Basic,,,
Audino-EX,FCO,84,C Basic,,,
M Audino-EX,FCO,85,C Mega Evolution,,,
Minccino,FCO,86,C Basic,,,
Minccino,FCO,87,C Basic,,,
Cinccino,FCO,88,C Stage 1,,,
Cinccino,FCO,89,C Stage 1,,,
Alakazam Spirit Link,FCO,90,Tool,,,
Altaria Spirit Link,FCO,91,Tool,,,
Audino Spirit Link,FCO,92,Tool,,,
Bent Spoon,FCO,93,Tool,,,
Chaos Tower,FCO,94,Stadium,,,
Devolution Spray,FCO,95,Item,,,
Dome Fossil Kabuto,FCO,96,Item,,,
Energy Pouch,FCO,97,Tool,,,
Energy Reset,FCO,98,Item,,,
Fairy Drop,FCO,99,Item,,,
Fairy Garden,FCO,100,Stadium,,,
Fossil Excavation Kit,FCO,101,Item,,,
Helix Fossil Omanyte,FCO,102,Item,,,
Lass's Special,FCO,103,Supporter,,,
Mega Catcher,FCO,104,Item,,,
N,FCO,105,Supporter,,,
N,FCO,105a,Supporter,,,
Old Amber Aerodactyl,FCO,106,Item,,,
Pokémon Fan Club,FCO,107,Supporter,,,
Power Memory,FCO,108,Tool,,,
Random Receiver,FCO,109,Item,,,
Scorched Earth,FCO,110,Stadium,,,
Shauna,FCO,111,Supporter,,,
Shauna,FCO,111a,Supporter,,,
Team Rocket's Handiwork,FCO,112,Supporter,,,
Ultra Ball,FCO,113,Item,,,
Double Colorless Energy,FCO,114,Special Energy,,,
Strong Energy,FCO,115,Special Energy,,,
Glaceon-EX,FCO,116,W Basic,,,
Alakazam-EX,FCO,117,P Basic,,,
M Alakazam-EX,FCO,118,P Mega Evolution,,,
Umbreon-EX,FCO,119,D Basic,,,
Genesect-EX,FCO,120,M Basic,,,
M Altaria-EX,FCO,121,Y Mega Evolution,,,
Kingdra-EX,FCO,122,N Basic,,,
Altaria-EX,FCO,123,C Basic,,,
Team Rocket's Handiwork,FCO,124,Supporter,,,
Alakazam-EX,FCO,125,P Basic,,,
Venusaur-EX,GEN,1,G Basic,,,
M Venusaur-EX,GEN,2,G Mega Evolution,,,
Caterpie,GEN,3,G Basic,,,
Metapod,GEN,4,G Stage 1,,,
Butterfree,GEN,5,G Stage 2,,,
Paras,GEN,6,G Basic,,,
Parasect,GEN,7,G Stage 1,,,
Tangela,GEN,8,G Basic,,,
Pinsir,GEN,9,G Basic,,,
Leafeon-EX,GEN,10,G Basic,,,
Charizard-EX,GEN,11,R Basic,,,
M Charizard-EX,GEN,12,R Mega Evolution,,,
Ninetales-EX,GEN,13,R Basic,,,
Ponyta,GEN,14,R Basic,,,
Rapidash,GEN,15,R Stage 1,,,
Magmar,GEN,16,R Basic,,,
Blastoise-EX,GEN,17,W Basic,,,
M Blastoise-EX,GEN,18,W Mega Evolution,,,
Shellder,GEN,19,W Basic,,,
Cloyster,GEN,20,W Stage 1,,,
Krabby,GEN,21,W Basic,,,
Magikarp,GEN,22,W Basic,,,
Gyarados,GEN,23,W Stage 1,,,
Vaporeon-EX,GEN,24,W Basic,,,
Articuno,GEN,25,W Basic,,,
Pikachu,GEN,26,L Basic,,,
Raichu,GEN,27,L Stage 1,,,
Jolteon-EX,GEN,28,L Basic,,,
Jolteon-EX,GEN,28a,L Basic,,,
Zapdos,GEN,29,L Basic,,,
Zubat,GEN,30,P Basic,,,
Golbat,GEN,31,P Stage 1,,,
Slowpoke,GEN,32,P Basic,,,
Gastly,GEN,33,P Basic,,,
Haunter,GEN,34,P Stage 1,,,
Gengar,GEN,35,P Stage 2,,,
Jynx,GEN,36,P Basic,,,
Meowstic-EX,GEN,37,P Basic,,,
Diglett,GEN,38,F Basic,,,
Dugtrio,GEN,39,F Stage 1,,,
Machop,GEN,40,F Basic,,,
Machoke,GEN,41,F Stage 1,,,
Machamp,GEN,42,F Stage 2,,,
Geodude,GEN,43,F Basic,,,
Graveler,GEN,44,F Stage 1,,,
Golem,GEN,45,F Stage 2,,,
Golem-EX,GEN,46,F Basic,,,
Hitmonlee,GEN,47,F Basic,,,
Hitmonchan,GEN,48,F Basic,,,
Rhyhorn,GEN,49,F Basic,,,
Clefairy,GEN,50,Y Basic,,,
Clefable,GEN,51,Y Stage 1,,,
Mr. Mime,GEN,52,Y Basic,,,
Meowth,GEN,53,C Basic,,,
Persian,GEN,54,C Stage 1,,,
Doduo,GEN,55,C Basic,,,
Dodrio,GEN,56,C Stage 1,,,
Tauros,GEN,57,C Basic,,,
Snorlax,GEN,58,C Basic,,,
Clemont,GEN,59,Supporter,,,
Crushing Hammer,GEN,60,Item,,,
Energy Switch,GEN,61,Item,,,
Evosoda,GEN,62,Item,,,
Imakuni?,GEN,63,Supporter,,,
Maintenance,GEN,64,Item,,,
Max Revive,GEN,65,Item,,,
Olympia,GEN,66,Supporter,,,
Poké Ball,GEN,67,Item,,,
Pokémon Center Lady,GEN,68,Supporter,,,
Pokémon Fan Club,GEN,69,Supporter,,,
Revitalizer,GEN,70,Item,,,
Red Card,GEN,71,Item,,,
Shauna,GEN,72,Supporter,,,
Team Flare Grunt,GEN,73,Supporter,,,
Team Flare Grunt,GEN,73a,Supporter,,,
Double Colorless Energy,GEN,74,Special Energy,,,
Grass Energy,GEN,75,Basic Energy,,,
Fire Energy,GEN,76,Basic Energy,,,
Water Energy,GEN,77,Basic Energy,,,
Lightning Energy,GEN,78,Basic Energy,,,
Psychic Energy,GEN,79,Basic Energy,,,
Fighting Energy,GEN,80,Basic Energy,,,
Darkness Energy,GEN,81,Basic Energy,,,
Metal Energy,GEN,82,Basic Energy,,,
Fairy Energy,GEN,83,Basic Energy,,,
Chikorita,GEN,RC1,G Basic,,,
Shroomish,GEN,RC2,G Basic,,,
Charmander,GEN,RC3,R Basic,,,
Charmeleon,GEN,RC4,R Stage 1,,,
Charizard,GEN,RC5,R Stage 2,,,
Flareon-EX,GEN,RC6,R Basic,,,
Snorunt,GEN,RC7,W Basic,,,
Froslass,GEN,RC8,W Stage 1,,,
Raichu,GEN,RC9,L Stage 1,,,
Dedenne,GEN,RC10,L Basic,,,
Wobbuffet,GEN,RC11,P Basic,,,
Gulpin,GEN,RC12,P Basic,,,
Jirachi,GEN,RC13,P Basic,,,
Espurr,GEN,RC14,P Basic,,,
Meowstic,GEN,RC15,P Stage 1,,,
Yveltal,GEN,RC16,D Basic,,,
Flabebe,GEN,RC17,Y Basic,,,
Floette,GEN,RC18,Y Stage 1,,,
Swirlix,GEN,RC19,Y Basic,,,
Slurpuff,GEN,RC20,Y Stage 1,,,
Sylveon-EX,GEN,RC21,Y Basic,,,
Diancie,GEN,RC22,Y Basic,,,
Swablu,GEN,RC23,C Basic,,,
Altaria,GEN,RC24,C Stage 1,,,
Fletchling,GEN,RC25,C Basic,,,
Floral Crown,GEN,RC26,Tool,,,
Wally,GEN,RC27,Supporter,,,
Flareon-EX,GEN,RC28,R Basic,,,
Pikachu,GEN,RC29,L Basic,,,
Gardevoir-EX,GEN,RC30,Y Basic,,,
M Gardevoir-EX,GEN,RC31,Y Mega Evolution,,,
Sylveon-EX,GEN,RC32,Y Basic,,,
Chikorita,BKP,1,G Basic,,,
Bayleef,BKP,2,G Stage 1,,,
Meganium,BKP,3,G Stage 2,,,
Seedot,BKP,4,G Basic,,,
Kricketot,BKP,5,G Basic,,,
Kricketune,BKP,6,G Stage 1,,,
Petilil,BKP,7,G Basic,,,
Lilligant,BKP,8,G Stage 1,,,
Durant,BKP,9,G Basic,,,
Growlithe,BKP,10,R Basic,,,
Arcanine,BKP,11,R Stage 1,,,
Numel,BKP,12,R Basic,,,
Camerupt,BKP,13,R Stage 1,,,
Emboar-EX,BKP,14,R Basic,,,
Heatmor,BKP,15,R Basic,,,
Psyduck,BKP,16,W Basic,,,
Golduck,BKP,17,W Stage 1,,,
Golduck BREAK,BKP,18,W BREAK Evolution,,,
Slowpoke,BKP,19,W Basic,,,
Slowbro,BKP,20,W Stage 1,,,
Slowking,BKP,21,W Stage 1,,,
Shellder,BKP,22,W Basic,,,
Shellder,BKP,23,W Basic,,,
Cloyster,BKP,24,W Stage 1,,,
Staryu,BKP,25,W Basic,,,
Gyarados-EX,BKP,26,W Basic,,,
M Gyarados-EX,BKP,27,W Mega Evolution,,,
Lapras,BKP,28,W Basic,,,
Corsola,BKP,29,W Basic,,,
Suicune,BKP,30,W Basic,,,
Palkia-EX,BKP,31,W Basic,,,
Manaphy-EX,BKP,32,W Basic,,,
Tympole,BKP,33,W Basic,,,
Palpitoad,BKP,34,W Stage 1,,,
Seismitoad,BKP,35,W Stage 2,,,
Ducklett,BKP,36,W Basic,,,
Swanna,BKP,37,W Stage 1,,,
Froakie,BKP,38,W Basic,,,
Frogadier,BKP,39,W Stage 1,,,
Greninja,BKP,40,W Stage 2,,,
Greninja BREAK,BKP,41,W BREAK Evolution,,,
Electabuzz,BKP,42,L Basic,,,
Electivire,BKP,43,L Stage 1,,,
Shinx,BKP,44,L Basic,,,
Luxio,BKP,45,L Stage 1,,,
Luxray,BKP,46,L Stage 2,,,
Luxray BREAK,BKP,47,L BREAK Evolution,,,
Blitzle,BKP,48,L Basic,,,
Zebstrika,BKP,49,L Stage 1,,,
Drowzee,BKP,50,P Basic,,,
Hypno,BKP,51,P Stage 1,,,
Espeon-EX,BKP,52,P Basic,,,
Skorupi,BKP,53,P Basic,,,
Drapion,BKP,54,P Stage 1,,,
Sigilyph,BKP,55,P Basic,,,
Trubbish,BKP,56,P Basic,,,
Garbodor,BKP,57,P Stage 1,,,
Espurr,BKP,58,P Basic,,,
Meowstic,BKP,59,P Stage 1,,,
Honedge,BKP,60,P Basic,,,
Doublade,BKP,61,P Stage 1,,,
Aegislash,BKP,62,P Stage 2,,,
Skrelp,BKP,63,P Basic,,,
Phantump,BKP,64,P Basic,,,
Trevenant,BKP,65,P Stage 1,,,
Trevenant BREAK,BKP,66,P BREAK Evolution,,,
Sudowoodo,BKP,67,F Basic,,,
Gible,BKP,68,F Basic,,,
Gabite,BKP,69,F Stage 1,,,
Garchomp,BKP,70,F Stage 2,,,
Pancham,BKP,71,F Basic,,,
Nuzleaf,BKP,72,D Stage 1,,,
Shiftry,BKP,73,D Stage 2,,,
Darkrai-EX,BKP,74,D Basic,,,
Pangoro,BKP,75,D Stage 1,,,
Scizor-EX,BKP,76,M Basic,,,
M Scizor-EX,BKP,77,M Mega Evolution,,,
Mawile,BKP,78,M Basic,,,
Ferroseed,BKP,79,M Basic,,,
Ferrothorn,BKP,80,M Stage 1,,,
Clefairy,BKP,81,Y Basic,,,
Clefable,BKP,82,Y Stage 1,,,
Togekiss-EX,BKP,83,Y Basic,,,
Spritzee,BKP,84,Y Basic,,,
Aromatisse,BKP,85,Y Stage 1,,,
Dragalge,BKP,86,N Stage 1,,,
Rattata,BKP,87,C Basic,,,
Raticate,BKP,88,C Stage 1,,,
Raticate BREAK,BKP,89,C BREAK Evolution,,,
Dunsparce,BKP,90,C Basic,,,
Stantler,BKP,91,C Basic,,,
Ho-Oh-EX,BKP,92,C Basic,,,
Glameow,BKP,93,C Basic,,,
Purugly,BKP,94,C Stage 1,,,
Furfrou,BKP,95,C Basic,,,
All-Night Party,BKP,96,Stadium,,,
Bursting Balloon,BKP,97,Tool,,,
Delinquent,BKP,98,Supporter,,,
Delinquent,BKP,98a,Supporter,,,
Delinquent,BKP,98b,Supporter,,,
Fighting Fury Belt,BKP,99,Tool,,,
Great Ball,BKP,100,Item,,,
Gyarados Spirit Link,BKP,101,Tool,,,
Max Elixir,BKP,102,Item,,,
Max Potion,BKP,103,Item,,,
Misty's Determination,BKP,104,Supporter,,,
Pokémon Catcher,BKP,105,Item,,,
Potion,BKP,106,Item,,,
Professor Sycamore,BKP,107,Supporter,,,
Professor Sycamore,BKP,107a,Supporter,,,
Psychic's Third Eye,BKP,108,Supporter,,,
Puzzle of Time,BKP,109,Item,,,
Reverse Valley,BKP,110,Stadium,,,
Scizor Spirit Link,BKP,111,Tool,,,
Tierno,BKP,112,Supporter,,,
Splash Energy,BKP,113,Special Energy,,,
Gyarados-EX,BKP,114,W Basic,,,
M Gyarados-EX,BKP,115,W Mega Evolution,,,
Manaphy-EX,BKP,116,W Basic,,,
Espeon-EX,BKP,117,P Basic,,,
Darkrai-EX,BKP,118,D Basic,,,
Scizor-EX,BKP,119,M Basic,,,
M Scizor-EX,BKP,120,M Mega Evolution,,,
Ho-Oh-EX,BKP,121,C Basic,,,
Skyla,BKP,122,Supporter,,,
Gyarados-EX,BKP,123,W Basic,,,
Paras,BKT,1,G Basic,,,
Parasect,BKT,2,G Stage 1,,,
Pinsir,BKT,3,G Basic,,,
Cacnea,BKT,4,G Basic,,,
Pansage,BKT,5,G Basic,,,
Simisage,BKT,6,G Stage 1,,,
Chespin,BKT,7,G Basic,,,
Chespin,BKT,8,G Basic,,,
Chespin,BKT,9,G Basic,,,
Quilladin,BKT,10,G Stage 1,,,
Chesnaught,BKT,11,G Stage 2,,,
Chesnaught BREAK,BKT,12,G BREAK Evolution,,,
Scatterbug,BKT,13,G Basic,,,
Spewpa,BKT,14,G Stage 1,,,
Vivillon,BKT,15,G Stage 2,,,
Skiddo,BKT,16,G Basic,,,
Gogoat,BKT,17,G Stage 1,,,
Cyndaquil,BKT,18,R Basic,,,
Quilava,BKT,19,R Stage 1,,,
Typhlosion,BKT,20,R Stage 2,,,
Houndoom-EX,BKT,21,R Basic,,,
M Houndoom-EX,BKT,22,R Mega Evolution,,,
Pansear,BKT,23,R Basic,,,
Simisear,BKT,24,R Stage 1,,,
Fennekin,BKT,25,R Basic,,,
Braixen,BKT,26,R Stage 1,,,
Goldeen,BKT,27,W Basic,,,
Seaking,BKT,28,W Stage 1,,,
Staryu,BKT,29,W Basic,,,
Starmie,BKT,30,W Stage 1,,,
Remoraid,BKT,31,W Basic,,,
Remoraid,BKT,32,W Basic,,,
Octillery,BKT,33,W Stage 1,,,
Glalie-EX,BKT,34,W Basic,,,
M Glalie-EX,BKT,35,W Mega Evolution,,,
Piplup,BKT,36,W Basic,,,
Prinplup,BKT,37,W Stage 1,,,
Empoleon,BKT,38,W Stage 2,,,
Snover,BKT,39,W Basic,,,
Abomasnow,BKT,40,W Stage 1,,,
Panpour,BKT,41,W Basic,,,
Simipour,BKT,42,W Stage 1,,,
Vanillite,BKT,43,W Basic,,,
Vanillish,BKT,44,W Stage 1,,,
Vanilluxe,BKT,45,W Stage 2,,,
Froakie,BKT,46,W Basic,,,
Frogadier,BKT,47,W Stage 1,,,
Pikachu,BKT,48,L Basic,,,
Raichu,BKT,49,L Stage 1,,,
Raichu BREAK,BKT,50,L BREAK Evolution,,,
Magnemite,BKT,51,L Basic,,,
Magnemite,BKT,52,L Basic,,,
Magneton,BKT,53,L Stage 1,,,
Magnezone,BKT,54,L Stage 2,,,
Raikou,BKT,55,L Basic,,,
Stunfisk,BKT,56,L Basic,,,
Dedenne,BKT,57,L Basic,,,
Gastly,BKT,58,P Basic,,,
Haunter,BKT,59,P Stage 1,,,
Gengar,BKT,60,P Stage 2,,,
Mewtwo-EX,BKT,61,P Basic,,,
Mewtwo-EX,BKT,62,P Basic,,,
M Mewtwo-EX,BKT,63,P Mega Evolution,,,
M Mewtwo-EX,BKT,64,P Mega Evolution,,,
Misdreavus,BKT,65,P Basic,,,
Mismagius,BKT,66,P Stage 1,,,
Wobbuffet,BKT,67,P Basic,,,
Ralts,BKT,68,P Basic,,,
Kirlia,BKT,69,P Stage 1,,,
Cresselia,BKT,70,P Basic,,,
Woobat,BKT,71,P Basic,,,
Swoobat,BKT,72,P Stage 1,,,
Elgyem,BKT,73,P Basic,,,
Beheeyem,BKT,74,P Stage 1,,,
Sandshrew,BKT,75,F Basic,,,
Sandslash,BKT,76,F Stage 1,,,
Cubone,BKT,77,F Basic,,,
Marowak,BKT,78,F Stage 1,,,
Marowak BREAK,BKT,79,F BREAK Evolution,,,
Swinub,BKT,80,F Basic,,,
Piloswine,BKT,81,F Stage 1,,,
Mamoswine,BKT,82,F Stage 2,,,
Hippopotas,BKT,83,F Basic,,,
Gallade,BKT,84,F Stage 2,,,
Meloetta,BKT,85,F Basic,,,
Pancham,BKT,86,F Basic,,,
Hawlucha,BKT,87,F Basic,,,
Cacturne,BKT,88,D Stage 1,,,
Zorua,BKT,89,D Basic,,,
Zorua,BKT,90,D Basic,,,
Zoroark,BKT,91,D Stage 1,,,
Zoroark BREAK,BKT,92,D BREAK Evolution,,,
Inkay,BKT,93,D Basic,,,
Yveltal,BKT,94,D Basic,,,
Bronzor,BKT,95,M Basic,,,
Bronzong,BKT,96,M Stage 1,,,
Mr. Mime,BKT,97,Y Basic,,,
Snubbull,BKT,98,Y Basic,,,
Granbull,BKT,99,Y Stage 1,,,
Ralts,BKT,100,Y Basic,,,
Flabebe,BKT,101,Y Basic,,,
Floette,BKT,102,Y Stage 1,,,
Florges,BKT,103,Y Stage 2,,,
Florges BREAK,BKT,104,Y BREAK Evolution,,,
Spritzee,BKT,105,Y Basic,,,
Aromatisse,BKT,106,Y Stage 1,,,
Xerneas,BKT,107,Y Basic,,,
Axew,BKT,108,N Basic,,,
Axew,BKT,109,N Basic,,,
Fraxure,BKT,110,N Stage 1,,,
Haxorus,BKT,111,N Stage 2,,,
Noivern,BKT,112,N Stage 1,,,
Noivern BREAK,BKT,113,N BREAK Evolution,,,
Meowth,BKT,114,C Basic,,,
Doduo,BKT,115,C Basic,,,
Doduo,BKT,116,C Basic,,,
Dodrio,BKT,117,C Stage 1,,,
Snorlax,BKT,118,C Basic,,,
Hoothoot,BKT,119,C Basic,,,
Noctowl,BKT,120,C Stage 1,,,
Teddiursa,BKT,121,C Basic,,,
Ursaring,BKT,122,C Stage 1,,,
Smeargle,BKT,123,C Basic,,,
Swablu,BKT,124,C Basic,,,
Starly,BKT,125,C Basic,,,
Staravia,BKT,126,C Stage 1,,,
Staraptor,BKT,127,C Stage 2,,,
Chatot,BKT,128,C Basic,,,
Rufflet,BKT,129,C Basic,,,
Braviary,BKT,130,C Stage 1,,,
Noibat,BKT,131,C Basic,,,
Noibat,BKT,132,C Basic,,,
Assault Vest,BKT,133,Tool,,,
Brigette,BKT,134,Supporter,,,
Buddy-Buddy Rescue,BKT,135,Item,,,
Fisherman,BKT,136,Supporter,,,
